name,supplier,supplierid,smiles,molclass,amount,unit,platebarcode,samplebarcode
ZINC15848259,FDA-approved drugs (via DSSTOX),762,CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@@H]3[C@H]2C[C@H](C4=CC(=O)C=C[C@@]34C)C)O)C)C(=O)COC(=O)C,hts,3748,mg,x1,10003748
ZINC15848260,FDA-approved drugs (via DSSTOX),787,CCCC[C@](C)(C/C=C/[C@H]1[C@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,hts,3749,mg,x1,10003749
ZINC15848261,FDA-approved drugs (via DSSTOX),787,CCCC[C@@](C)(C/C=C/[C@H]1[C@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,hts,3750,mg,x1,10003750
ZINC15848262,FDA-approved drugs (via DSSTOX),840,CC[C@]1(CC[C@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O,hts,3751,mg,x1,10003751
ZINC15848264,FDA-approved drugs (via DSSTOX),840,CC[C@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O,hts,3752,mg,x1,10003752
ZINC15848265,FDA-approved drugs (via DSSTOX),840,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O,hts,3753,mg,x1,10003753
ZINC15848266,FDA-approved drugs (via DSSTOX),882,C[C@@H]1C[C@@H]2[C@@H]3C[C@H](C4=CC(=O)C=C[C@]4([C@@H]3[C@H](C[C@]2([C@]1(C(=O)CO)O)C)O)C)F,hts,3754,mg,x1,10003754
ZINC15848267,FDA-approved drugs (via DSSTOX),882,C[C@H]1C[C@@H]2[C@@H]3C[C@H](C4=CC(=O)C=C[C@]4([C@@H]3[C@H](C[C@]2([C@]1(C(=O)CO)O)C)O)C)F,hts,3755,mg,x1,10003755
ZINC15848268,FDA-approved drugs (via DSSTOX),882,C[C@@H]1C[C@H]2[C@@H]3C[C@H](C4=CC(=O)C=C[C@]4([C@@H]3[C@H](C[C@]2([C@]1(C(=O)CO)O)C)O)C)F,hts,3756,mg,x1,10003756
ZINC15848269,FDA-approved drugs (via DSSTOX),882,C[C@H]1C[C@H]2[C@@H]3C[C@H](C4=CC(=O)C=C[C@]4([C@@H]3[C@H](C[C@]2([C@]1(C(=O)CO)O)C)O)C)F,hts,3757,mg,x1,10003757
ZINC15848271,FDA-approved drugs (via DSSTOX),1005,c1ccc(cc1)/C(=C/C[NH+]2CCCC2)/Cc3ccc(cc3)Cl,hts,3758,mg,x1,10003758
ZINC15880092,AK Scientific,V1792,C[NH2+]CCc1ccccn1,hts,3759,mg,x1,10003759
ZINC16025885,eMolecules,30075948,c1[nH]c(=O)c2c(n1)n(cn2)[C@@H]3CC[C@@H](O3)CO,hts,3760,mg,x1,10003760
ZINC16052277,American Custom Chemicals Corp.,API0009317,[H]/N=C(/C1=C([C@H]([C@@H]2[C@H]([C@@H]3[C@H](c4cccc(c4C(=O)C3=C([C@@]2(C1=O)O)O)O)C)O)N(C)C)[O-])\O,hts,3761,mg,x1,10003761
ZINC16343331,AK Scientific,V0783,[H]/N=C(/Nc1ccc(cc1)Cl)\NC(=[NH2+])NC(C)C,hts,3762,mg,x1,10003762
ZINC16929327,FineTech,FT-0603123,c1[nH+]c(nc(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)N,hts,3763,mg,x1,10003763
ZINC16952920,FDA-approved drugs (via DSSTOX),655,c1cn(c(=O)nc1N)[C@@H]2CS[C@H](O2)CO,hts,3764,mg,x1,10003764
ZINC17109538,FDA-approved drugs (via DSSTOX),930,CCOC(=O)c1c(cc2c(n[nH]c(=O)c2c1C)CO)C,hts,3765,mg,x1,10003765
ZINC17146528,FDA-approved drugs (via DSSTOX),355,CC(=O)OCC(=O)[C@@H]1CC[C@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@@]34C)C,hts,3766,mg,x1,10003766
ZINC17146531,FDA-approved drugs (via DSSTOX),355,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@@]34C)C,hts,3767,mg,x1,10003767
ZINC17146534,FDA-approved drugs (via DSSTOX),355,CC(=O)OCC(=O)[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@@]34C)C,hts,3768,mg,x1,10003768
ZINC17146536,FDA-approved drugs (via DSSTOX),355,CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@@]34C)C,hts,3769,mg,x1,10003769
ZINC17146904,eMolecules,534226,CCCSc1ccc2c(c1)[nH]/c(=N/C(=O)OC)/[nH]2,hts,3770,mg,x1,10003770
ZINC17175067,Sigma Aldrich (Building Blocks),D0914|SIGMA,c1cn(c(=O)nc1N)[C@@H]2CC[C@H](O2)CO,hts,3771,mg,x1,10003771
ZINC17175068,Sigma Aldrich (Building Blocks),D0914|SIGMA,c1cn(c(=O)nc1N)[C@@H]2CC[C@@H](O2)CO,hts,3772,mg,x1,10003772
ZINC17187710,FDA-approved drugs (via DSSTOX),655,c1cn(c(=O)nc1N)[C@H]2CS[C@H](O2)CO,hts,3773,mg,x1,10003773
ZINC17285845,FDA-approved drugs (via DSSTOX),840,CC[C@@]1(CC[C@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O,hts,3774,mg,x1,10003774
ZINC17364045,eMolecules,1360413,CCOC(=O)c1cncn1[C@@H](C)c2ccccc2,hts,3775,mg,x1,10003775
ZINC17747847,American Custom Chemicals Corp.,API0014404,CCC[C@@H](C)[C@]1(C(=O)NC(=S)N=C1[O-])CC=C,hts,3776,mg,x1,10003776
ZINC17836367,TimTec Building Blocks,SBB058689,C([C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)O,hts,3777,mg,x1,10003777
ZINC17920432,MicroSource US Drugs,01900005,CCC[C@@H](C)[C@]1(C(=O)NC(=S)N=C1[O-])CC,hts,3778,mg,x1,10003778
ZINC17953024,TimTec Make-on-Demand,ST51014966,CC(C)/[NH+]=c/1\cc-2n(c3ccccc3nc2cc1Nc4ccc(cc4)Cl)c5ccc(cc5)Cl,hts,3779,mg,x1,10003779
ZINC18010484,Acros Organics,13273,C([C@H]([C@H]([C@H]([C@@H](CO)O)O)O)O)O,hts,3780,mg,x1,10003780
ZINC18043251,TimTec,ST024762,Cn1c2c(c(=O)n(c1=O)C)[nH]cn2,hts,3781,mg,x1,10003781
ZINC18067894,Ambinter Natural Products,Ambmdy01505425,CC(=O)c1ccc(cc1)S(=O)(=O)/N=C(/NC2CCCCC2)\[O-],hts,3782,mg,x1,10003782
ZINC18085533,EndoTherm,ENU561,c1[nH]c2c(n1)c(=S)[nH]c(n2)N,hts,3783,mg,x1,10003783
ZINC18089317,MicroSource Pharmakon,01500358,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],hts,3784,mg,x1,10003784
ZINC18098320,Ambinter Natural Products,Ambmdy01500177,[H]/N=C(/NCCCCCC/[NH+]=C(\N)/N=C(\N)/Nc1ccc(cc1)Cl)\N/C(=N\c2ccc(cc2)Cl)/N,hts,3785,mg,x1,10003785
ZINC18099446,Prestwick Chemical,Prestw-574,CN(C)/N=N\c1c(nc[nH]1)C(=O)N,hts,3786,mg,x1,10003786
ZINC18115268,BioSynth,W-104570,Cc1c([nH]c[nH+]1)CSCC/N=C(/NC)\NC#N,hts,3787,mg,x1,10003787
ZINC18153101,American Custom Chemicals Corp.,API0009296,c1cc(ccc1/C(=[NH+]/CCCC(=O)N)/c2cc(ccc2O)F)Cl,hts,3788,mg,x1,10003788
ZINC18167382,Scientific Exchange (make on demand),F-278672,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,hts,3789,mg,x1,10003789
ZINC18178475,DrugBank-approved,DB01613,C([C@H]([C@H](CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],hts,3790,mg,x1,10003790
ZINC18202350,Acros Organics,25770,C[C@]1(c2cccc(c2C(=C3[C@@H]1[C@@H]([C@H]4[C@@H](C(=C(C(=O)[C@]4(C3=O)O)C(=O)N)[O-])[NH+](C)C)O)[O-])O)O,hts,3791,mg,x1,10003791
ZINC18210358,PBMR Labs,PS_1368338,C[C@]1(c2cccc(c2C(=C3[C@@H]1C[C@H]4[C@@H](C(=C(C(=O)[C@]4(C3=O)O)C(=O)N)[O-])[NH+](C)C)[O-])O)O,hts,3792,mg,x1,10003792
ZINC18217584,Ark Pharm Building Blocks,AK-29414,c1c(nc[nH]1)CC[NH3+],hts,3793,mg,x1,10003793
ZINC18268128,DrugBank-approved,DB01145,c1cc(ccc1NC[S@@](=O)O)S(=O)(=O)c2ccc(cc2)NC[S@](=O)O,hts,3794,mg,x1,10003794
ZINC18274777,Otava,0125160280,CC(=O)Nc1ccc(cc1)O,hts,3795,mg,x1,10003795
ZINC18279672,ShangHai Biochempartner,BCP9000960,Cc1[nH]c(=O)c2cc(ccc2n1)CN(C)c3ccc(s3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],hts,3796,mg,x1,10003796
ZINC18279854,BePharm Building Blocks,B131926,c1cn(c(=O)nc1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,hts,3797,mg,x1,10003797
ZINC18279893,Sigma Aldrich (Building Blocks),S7547|SIGMA,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,hts,3798,mg,x1,10003798
ZINC18324776,Vitas-M,STK642629,CCCc1nc(c2n1nc([nH]c2=O)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)CC)C,hts,3799,mg,x1,10003799
ZINC18456284,Zylexa Pharma BB,ZP-BB-AL004700,c1cc(ccc1C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])NC[C@H]2CNc3c(c(=O)[nH]c(n3)N)N2C=O,hts,3800,mg,x1,10003800
ZINC18456286,Zylexa Pharma BB,ZP-BB-AL004700,c1cc(ccc1C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])NC[C@@H]2CNc3c(c(=O)[nH]c(n3)N)N2C=O,hts,3801,mg,x1,10003801
ZINC18456289,TimTec Building Blocks,SBB072753,c1cc(ccc1C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])NCc2cnc3c(n2)c(=O)[nH]c(n3)N,hts,3802,mg,x1,10003802
ZINC18456332,Frontier Scientific Services BB,500054223,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])O)O)N,hts,3803,mg,x1,10003803
ZINC18516586,ChemMol,44005982,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)NS(=O)(=O)C,hts,3804,mg,x1,10003804
ZINC18847043,Princeton BioMolecular BuildingBlocks,PBMR159370,c1ccc(cc1)/N=N/c2ccc(nc2N)N,hts,3805,mg,x1,10003805
ZINC19156872,Matrix Scientific,058068,C[NH+]1CCN(CC1)C(c2ccccc2)c3ccccc3,hts,3806,mg,x1,10003806
ZINC19166988,Bosche Scientific,P1710,CC(C)NC(=O)c1ccc(cc1)CNNC,hts,3807,mg,x1,10003807
ZINC19166991,Prestwick Chemical,Prestw-170,c1ccc(cc1)CCN[NH3+],hts,3808,mg,x1,10003808
ZINC19168887,Otava BB Make-to-order,3358572,C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])[NH2+]N,hts,3809,mg,x1,10003809
ZINC19203912,BioSynth,W-108125,c1ccc2c(c1)N(c3cc(ccc3S2)C(F)(F)F)CCC[NH+]4CCN(CC4)CCO,hts,3810,mg,x1,10003810
ZINC19227923,IBScreen BuildingBlocks,BB_SC-5087,CCOC(=O)C1=C(NC(=C([C@@H]1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C)C,hts,3811,mg,x1,10003811
ZINC19227925,Selleck Chemicals,Nitrendipine,CCOC(=O)C1=C(NC(=C([C@H]1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C)C,hts,3812,mg,x1,10003812
ZINC19228902,Pharmeks,PHAR016446,c1ccc2c(c1)N(c3cc(ccc3S2)Cl)CCC[NH+]4CCN(CC4)CCO,hts,3813,mg,x1,10003813
ZINC19230190,Amadis Chemical,A808360,C1CNCC[NH2+]1,hts,3814,mg,x1,10003814
ZINC19300304,ChemMol,44005811,C(C[NH3+])[C@](O)([P@](=O)(O)[O-])P(=O)([O-])[O-],hts,3815,mg,x1,10003815
ZINC19340795,Molport,MolPort-000-917-706,CCOC(=O)Nc1ccc2c(c1)N(c3ccccc3S2)C(=O)CCN4CCOCC4,hts,3816,mg,x1,10003816
ZINC19360739,Sequoia Research Products,30484-77-6,c1ccc(cc1)/C=C/C[NH+]2CCN(CC2)C(c3ccc(cc3)F)c4ccc(cc4)F,hts,3817,mg,x1,10003817
ZINC19361042,ShangHai Biochempartner,BCP9000708,Cc1cccc(c1)C[NH+]2CCN(CC2)[C@H](c3ccccc3)c4ccc(cc4)Cl,hts,3818,mg,x1,10003818
ZINC19363537,DrugBank-approved,DB00375,C(CNCC[NH2+]CCNCC[NH3+])[NH3+],hts,3819,mg,x1,10003819
ZINC19364219,Vitas-M BB,BBL009957,CC[C@@H](CO)[NH2+]CC[NH2+][C@@H](CC)CO,hts,3820,mg,x1,10003820
ZINC19364221,Pharmeks,PHAR180023,CC[C@H](CO)[NH2+]CC[NH2+][C@H](CC)CO,hts,3821,mg,x1,10003821
ZINC19364222,Scientific Exchange (make on demand),M-323569,c1ccc(cc1)[C@@H](c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCCO,hts,3822,mg,x1,10003822
ZINC19364224,eMolecules,1987151,c1ccc(cc1)[C@H](c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCCO,hts,3823,mg,x1,10003823
ZINC19364226,American Custom Chemicals Corp.,HCH0316300,CC(C)(C)c1ccc(cc1)C[NH+]2CCN(CC2)[C@@H](c3ccccc3)c4ccc(cc4)Cl,hts,3824,mg,x1,10003824
ZINC19364228,Toronto Research Chemicals,B689450,CC(C)(C)c1ccc(cc1)C[NH+]2CCN(CC2)[C@H](c3ccccc3)c4ccc(cc4)Cl,hts,3825,mg,x1,10003825
ZINC19364229,MicroSource US Drugs,01505371,c1ccc(cc1)[C@@H](c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCC(=O)[O-],hts,3826,mg,x1,10003826
ZINC19364230,Molport,MolPort-000-832-941,c1ccc(cc1)[C@H](c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCC(=O)[O-],hts,3827,mg,x1,10003827
ZINC19364242,ChemMol,44024367,C(CN(CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-],hts,3828,mg,x1,10003828
ZINC19418959,Ambinter,Amb1869498,C[NH+]1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F,hts,3829,mg,x1,10003829
ZINC19419017,Acros Organics,40729,C(CN(CC(=O)O)CC(=O)[O-])[NH+](CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],hts,3830,mg,x1,10003830
ZINC19594535,DrugBank-approved,DB01140,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)SC1)C(=O)[O-],hts,3831,mg,x1,10003831
ZINC19594549,Prestwick Chemical,Prestw-1401,CCn1cc(c(=O)c2c1nc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],hts,3832,mg,x1,10003832
ZINC19594557,Ryan Scientific BB,LT00772091,Cc1cccc(c1)C[NH+]2CCN(CC2)[C@@H](c3ccccc3)c4ccc(cc4)Cl,hts,3833,mg,x1,10003833
ZINC19594578,ZereneX Building Blocks,ZBioX-0600,CC1=C([C@@H](/C(=C(\[O-])/OC)/C(=N1)C)c2ccccc2[N+](=O)[O-])C(=O)OC,hts,3834,mg,x1,10003834
ZINC19594585,Zylexa Pharma BB,ZP-BB-AL009330,C[C@H]1[C@H](O1)[P@](=O)(O)[O-],hts,3835,mg,x1,10003835
ZINC19594599,ChemMol,30104418,c1ccc(c(c1)CN2CCc3c(ccs3)C2)Cl,hts,3836,mg,x1,10003836
ZINC19606670,UORSY Make-on-demand,PB32487402,c1cc(ccc1C(=O)NCCN2CCOCC2)Cl,hts,3837,mg,x1,10003837
ZINC19632603,Anward,ANW-42358,c1ccc2c(c1)[nH]c(=O)n2CCC[NH+]3CCC(CC3)n4c5ccc(cc5[nH]c4=O)Cl,hts,3838,mg,x1,10003838
ZINC19632610,Active BioPharma,102,CCOC(=O)C1=C(NC(=C([C@@H]1c2cccc(c2Cl)Cl)C(=O)OC)C)C,hts,3839,mg,x1,10003839
ZINC19632614,MicroSource US Drugs,01502274,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,hts,3840,mg,x1,10003840
ZINC19632618,Active BioPharma,189,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CC[NH+](CC5)C,hts,3841,mg,x1,10003841
ZINC19632628,Sigma Aldrich (Building Blocks),Q3638|SIGMA,c1ccc2c(c1)C(=Nc3ccccc3S2)N4CCN(CC4)CCOCCO,hts,3842,mg,x1,10003842
ZINC19632633,Ambinter Natural Products,Ambmdy01505781,C[C@H](Cc1ccccc1)N(C)CC#C,hts,3843,mg,x1,10003843
ZINC19632644,ChemMol,2100090,c1cn(c[nH+]1)C[C@@](O)([P@](=O)(O)[O-])P(=O)([O-])[O-],hts,3844,mg,x1,10003844
ZINC19632668,Amadis Chemical,A837002,CCN1C[C@H](C(C1=O)(c2ccccc2)c3ccccc3)CCN4CCOCC4,hts,3845,mg,x1,10003845
ZINC19632670,Oakwood Chemical,213741,CCN1C[C@@H](C(C1=O)(c2ccccc2)c3ccccc3)CCN4CCOCC4,hts,3846,mg,x1,10003846
ZINC19632692,ChemMol,44002525,CC[C@@H]([C@@H](c1ccc(c2c1ccc(=O)[nH]2)[O-])O)[NH2+]C(C)C,hts,3847,mg,x1,10003847
ZINC19632706,FineTech,FT-0601599,CC1=C([C@H](C(=C(N1)C)C(=O)OCC(C)C)c2ccccc2[N+](=O)[O-])C(=O)OC,hts,3848,mg,x1,10003848
ZINC19632713,IBScreen Bioactives,Bio-0178,CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)C)c2cccc(c2)[N+](=O)[O-])C(=O)OCCOC,hts,3849,mg,x1,10003849
ZINC19632718,Scientific Exchange,POD_44/0945,CC1=C([C@@H](C(=C(N1)C)C(=O)OC(C)C)c2cccc(c2)[N+](=O)[O-])C(=O)OCCOC,hts,3850,mg,x1,10003850
ZINC19632834,DrugBank-approved,DB01198,CN1CCN(CC1)C(=O)O[C@H]2c3c(nccn3)C(=O)N2c4ccc(cn4)Cl,hts,3851,mg,x1,10003851
ZINC19632839,ZereneX Building Blocks,ZBioX-0431,CN1CCN(CC1)C(=O)O[C@@H]2c3c(nccn3)C(=O)N2c4ccc(cn4)Cl,hts,3852,mg,x1,10003852
ZINC19632883,Sigma Aldrich (Building Blocks),P5248|SIGMA,C[C@](O)([P@](=O)(O)[O-])P(=O)([O-])[O-],hts,3853,mg,x1,10003853
ZINC19632891,Ryan Scientific BB,LT00134701,c1ccc(cc1)/C=C/C[NH+]2CCN(CC2)C(c3ccccc3)c4ccccc4,hts,3854,mg,x1,10003854
ZINC19632912,IBScreen BuildingBlocks,BB_SC-2107,CC(C)Cn1cnc2c1c3ccccc3nc2N,hts,3855,mg,x1,10003855
ZINC19632927,Oakwood Chemical,047164,C[NH+]1CCN(CC1)CC(=O)N2c3ccccc3C(=O)Nc4c2nccc4,hts,3856,mg,x1,10003856
ZINC19685788,IBScreen Bioactives,Bio-0175,CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)(C)C[NH+](C)CCC(c2ccccc2)c3ccccc3)c4cccc(c4)[N+](=O)[O-])C(=O)OC,hts,3857,mg,x1,10003857
ZINC19685790,IBScreen Bioactives,Bio-0175,CC1=C([C@@H](C(=C(N1)C)C(=O)OC(C)(C)C[NH+](C)CCC(c2ccccc2)c3ccccc3)c4cccc(c4)[N+](=O)[O-])C(=O)OC,hts,3858,mg,x1,10003858
ZINC19702112,Tractus,TR-003482,C(C[C@](O)([P@](=O)(O)[O-])P(=O)([O-])[O-])C[NH3+],hts,3859,mg,x1,10003859
ZINC19702119,Enamine,Z594284188,C[NH+]1CCN2c3c(cccn3)Cc4ccccc4[C@@H]2C1,hts,3860,mg,x1,10003860
ZINC19702309,Aronis,c08881,c1cc(c(c2c1nsn2)N=C3NCCN3)Cl,hts,3861,mg,x1,10003861
ZINC19795961,DrugBank-approved,DB00618,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](c4c(ccc(c4C(=O)C3=C([C@@]2(C(=O)/C(=C(\N)/O)/C1=O)O)[O-])O)Cl)O,hts,3862,mg,x1,10003862
ZINC19796018,Tetrahedron Building Blocks,30546,C[NH+]1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)Cl,hts,3863,mg,x1,10003863
ZINC19796039,Capot Chemical,21335,CCOC(=O)C1=C(NC(=C([C@@H]1c2ccccc2Cl)C(=O)OC)C)COCC[NH3+],hts,3864,mg,x1,10003864
ZINC19796041,Sequoia Research Products,88150-42-9,CCOC(=O)C1=C(NC(=C([C@H]1c2ccccc2Cl)C(=O)OC)C)COCC[NH3+],hts,3865,mg,x1,10003865
ZINC19796080,Ambinter Natural Products,Ambmdy01501002,c1ccc2c(c1)[nH]c(=O)n2C3=CCN(CC3)CCCC(=O)c4ccc(cc4)F,hts,3866,mg,x1,10003866
ZINC19796082,Sigma Aldrich (Building Blocks),M3157|FLUKA,Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3,hts,3867,mg,x1,10003867
ZINC19796084,Frontier Scientific Services,150016040,c1ccc2c(c1)[nH]c(=O)n2C3CC[NH+](CC3)CCCC(c4ccc(cc4)F)c5ccc(cc5)F,hts,3868,mg,x1,10003868
ZINC19796087,Bosche Scientific,N5549,CC1=C([C@H](C(=C(N1)C)C(=O)OCC[NH+](C)Cc2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OC,hts,3869,mg,x1,10003869
ZINC19796155,Toronto Research Chemicals,C587500,CN1CCN(CC1)C2=Nc3cc(ccc3Nc4c2cccc4)Cl,hts,3870,mg,x1,10003870
ZINC19796158,Toronto Research Chemicals,L472752,CN1CCN(CC1)C2=Nc3ccccc3Oc4c2cc(cc4)Cl,hts,3871,mg,x1,10003871
ZINC19796168,KeyOrganics Bioactives,KS-1112,CCCc1c2c(c(=O)[nH]c(n2)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)C)n(n1)C,hts,3872,mg,x1,10003872
ZINC19802035,KeyOrganics Bioactives,KS-1264,CCOC(=O)C1=C(NC(=C([C@H]1c2cccc(c2Cl)Cl)C(=O)OC)C)C,hts,3873,mg,x1,10003873
ZINC19850111,Otava,4801953,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)C(=O)[O-])C,hts,3874,mg,x1,10003874
ZINC19875504,Anward,ANW-49399,C#CCN[C@@H]1CCc2c1cccc2,hts,3875,mg,x1,10003875
ZINC20330769,BioSynth,Q-201724,c1cc(cnc1)C[C@](O)([P@](=O)(O)[O-])P(=O)([O-])[O-],hts,3876,mg,x1,10003876
ZINC20444132,AK Scientific,K690,C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)SC1)C(=O)[O-],hts,3877,mg,x1,10003877
ZINC20444137,ChemMol,30108986,CCCCC[NH+](C)CC[C@@](O)([P@](=O)(O)[O-])P(=O)([O-])[O-],hts,3878,mg,x1,10003878
ZINC21297660,ChemMol,2100057,Cc1c2c(c(c(c1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O)C(=O)OC2,hts,3879,mg,x1,10003879
ZINC21297783,Selleck Chemicals,Gadodiamide(Omniscan),CNC(=O)C[NH+](CCN(CC[NH+](CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],hts,3880,mg,x1,10003880
ZINC21303210,ChemMol,44005987,c1cc(c(c2c1nccn2)Br)N=C3NCCN3,hts,3881,mg,x1,10003881
ZINC21981378,MicroSource US Drugs,01502393,C[C@H](Cn1cnc2c1ncnc2N)OC[P@](=O)(O)[O-],hts,3882,mg,x1,10003882
ZINC21982937,DrugBank-approved,DB00743,c1ccc(cc1)COC[C@@H](C(=O)[O-])N(CCN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CC(=O)O,hts,3883,mg,x1,10003883
ZINC21982951,Toronto Research Chemicals,D193600,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc([nH+]3)C)N4CCN(CC4)CCO)Cl,hts,3884,mg,x1,10003884
ZINC21983537,Toronto Research Chemicals,C465290,c1ccc(cc1)/C=C\C[NH+]2CCN(CC2)C(c3ccccc3)c4ccccc4,hts,3885,mg,x1,10003885
ZINC21984080,Sequoia Research Products,68302-57-8,CC(C)c1ccc2c(c1)c(=O)c3cc(c(nc3o2)N)C(=O)[O-],hts,3886,mg,x1,10003886
ZINC21984082,Active BioPharma,1979,Cc1cccc(c1NC(=O)C[NH+]2CCN(CC2)C[C@@H](COc3ccccc3OC)O)C,hts,3887,mg,x1,10003887
ZINC21984084,Synergy Scientific BB,SYNS23248,Cc1cccc(c1NC(=O)C[NH+]2CCN(CC2)C[C@H](COc3ccccc3OC)O)C,hts,3888,mg,x1,10003888
ZINC21985213,AK Scientific,69393,C[C@@H](CN1CC(=O)NC(=O)C1)[NH+]2CC(=O)NC(=O)C2,hts,3889,mg,x1,10003889
ZINC21985879,ChemMol,30104546,c1ccc(cc1)C[C@H](CC(=O)N2C[C@H]3CCCC[C@H]3C2)C(=O)[O-],hts,3890,mg,x1,10003890
ZINC21986258,ShangHai Biochempartner,BCP9000350,c1cn(c(=O)nc1N)C[C@@H](CO)OC[P@](=O)(O)[O-],hts,3891,mg,x1,10003891
ZINC21989209,APIChem,AC-927,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(C(=O)[C@H]4O5)C#N)C,hts,3892,mg,x1,10003892
ZINC21992285,MicroSource Pharmakon,01503081,C(C[NH3+])C[NH2+]CCSP(=O)([O-])[O-],hts,3893,mg,x1,10003893
ZINC22001248,Toronto Research Chemicals,I925000,CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)C)c2cccc3c2non3)C(=O)OC,hts,3894,mg,x1,10003894
ZINC22002214,ChemMol,44007154,CCc1c([nH]c2c1C(=O)[C@@H](CC2)CN3CCOCC3)C,hts,3895,mg,x1,10003895
ZINC22002218,APIChem,AC-22611,CCc1c([nH]c2c1C(=O)[C@H](CC2)CN3CCOCC3)C,hts,3896,mg,x1,10003896
ZINC22007271,American Custom Chemicals Corp.,API0005026,CCOCCn1c2ccccc2[nH+]c1N3CCC[NH+](CC3)C,hts,3897,mg,x1,10003897
ZINC22010375,American Custom Chemicals Corp.,API0003805,C[C@@H]1[C@H](OCCN1C)c2ccccc2,hts,3898,mg,x1,10003898
ZINC22010379,American Custom Chemicals Corp.,API0003805,C[C@H]1[C@H](OCCN1C)c2ccccc2,hts,3899,mg,x1,10003899
ZINC22010382,DrugBank-approved,DB01579,C[C@@H]1[C@@H](OCCN1C)c2ccccc2,hts,3900,mg,x1,10003900
